,Date,Ticker,Dividend
18585,2023-02-03 00:00:00-05:00,BX,0.91
18586,2023-02-06 00:00:00-05:00,AWK,0.655
18587,2023-02-06 00:00:00-05:00,ASMLF,1.479
18588,2023-02-06 00:00:00-05:00,TMP,0.6
18589,2023-02-06 00:00:00-05:00,ORRF,0.2
18590,2023-02-06 00:00:00-05:00,AROC,0.15
18591,2023-02-06 00:00:00-05:00,MMLP,0.005
18592,2023-02-06 00:00:00-05:00,ASML,1.49
18593,2023-02-06 00:00:00-05:00,HBT,0.17
18594,2023-02-06 00:00:00-05:00,FIBK,0.47
18595,2023-02-06 00:00:00-05:00,ARLP,0.7
18596,2023-02-06 00:00:00-05:00,MET,0.5
18597,2023-02-06 00:00:00-05:00,NI,0.25
18598,2023-02-06 00:00:00-05:00,DHI,0.25
18599,2023-02-06 00:00:00-05:00,SXT,0.41
18600,2023-02-06 00:00:00-05:00,FE,0.39
18601,2023-02-06 00:00:00-05:00,LNG,0.395
18602,2023-02-06 00:00:00-05:00,FUL,0.19
18603,2023-02-06 00:00:00-05:00,INTC,0.365
18604,2023-02-07 00:00:00-05:00,HMST,0.35
18605,2023-02-07 00:00:00-05:00,KRNY,0.11
18606,2023-02-07 00:00:00-05:00,MKTX,0.72
18607,2023-02-07 00:00:00-05:00,ST,0.11
18608,2023-02-07 00:00:00-05:00,SASR,0.34
18609,2023-02-07 00:00:00-05:00,EBTC,0.23
18610,2023-02-07 00:00:00-05:00,SLB,0.25
18611,2023-02-07 00:00:00-05:00,FBMS,0.21
18612,2023-02-07 00:00:00-05:00,URI,1.48
18613,2023-02-07 00:00:00-05:00,NFBK,0.13
18614,2023-02-07 00:00:00-05:00,WINA,0.7
18615,2023-02-07 00:00:00-05:00,STZ,0.8
18616,2023-02-07 00:00:00-05:00,HFWA,0.22
18617,2023-02-07 00:00:00-05:00,UVSP,0.21
18618,2023-02-07 00:00:00-05:00,WNEB,0.07
18619,2023-02-07 00:00:00-05:00,WTBA,0.25
18620,2023-02-08 00:00:00-05:00,TJX,0.295
18621,2023-02-08 00:00:00-05:00,PGC,0.05
18622,2023-02-08 00:00:00-05:00,MGYR,0.03
18623,2023-02-08 00:00:00-05:00,ARTNA,0.278
18624,2023-02-08 00:00:00-05:00,NBN,0.01
18625,2023-02-08 00:00:00-05:00,PAYX,0.79
18626,2023-02-08 00:00:00-05:00,SFBC,0.17
18627,2023-02-08 00:00:00-05:00,WTFC,0.4
18628,2023-02-08 00:00:00-05:00,OFED,0.1
18629,2023-02-08 00:00:00-05:00,SSBI,0.12
18630,2023-02-08 00:00:00-05:00,RMD,0.44
18631,2023-02-08 00:00:00-05:00,HTBK,0.13
18632,2023-02-08 00:00:00-05:00,DOC,0.3
18633,2023-02-08 00:00:00-05:00,TBNK,0.23
18634,2023-02-08 00:00:00-05:00,CBAN,0.11
18635,2023-02-08 00:00:00-05:00,ADM,0.45
18636,2023-02-08 00:00:00-05:00,MATX,0.31
18637,2023-02-08 00:00:00-05:00,SXI,0.28
18638,2023-02-08 00:00:00-05:00,FSBW,0.25
18639,2023-02-08 00:00:00-05:00,SIRI,0.024
18640,2023-02-08 00:00:00-05:00,OPBK,0.12
18641,2023-02-09 00:00:00-05:00,ROL,0.13
18642,2023-02-09 00:00:00-05:00,CMCO,0.07
18643,2023-02-09 00:00:00-05:00,COR,0.485
18644,2023-02-09 00:00:00-05:00,PH,1.33
18645,2023-02-09 00:00:00-05:00,PKOH,0.125
18646,2023-02-09 00:00:00-05:00,SBUX,0.53
18647,2023-02-09 00:00:00-05:00,BAH,0.47
18648,2023-02-09 00:00:00-05:00,SSB,0.5
18649,2023-02-09 00:00:00-05:00,HTLF,0.3
18650,2023-02-09 00:00:00-05:00,PFS,0.24
18651,2023-02-09 00:00:00-05:00,VBTX,0.2
18652,2023-02-09 00:00:00-05:00,HXL,0.125
18653,2023-02-09 00:00:00-05:00,OPY,0.15
18654,2023-02-09 00:00:00-05:00,CBBI,0.08
18655,2023-02-09 00:00:00-05:00,IBM,1.65
18656,2023-02-09 00:00:00-05:00,V,0.45
18657,2023-02-09 00:00:00-05:00,ODC,0.28
18658,2023-02-09 00:00:00-05:00,HTH,0.16
18659,2023-02-09 00:00:00-05:00,FRBA,0.06
18660,2023-02-09 00:00:00-05:00,AEP,0.83
18661,2023-02-09 00:00:00-05:00,CWBC,0.12
18662,2023-02-09 00:00:00-05:00,PCB,0.15
18663,2023-02-09 00:00:00-05:00,FNWB,0.07
18664,2023-02-09 00:00:00-05:00,STBA,0.32
18665,2023-02-09 00:00:00-05:00,SJM,1.02
18666,2023-02-09 00:00:00-05:00,GABC,0.25
18667,2023-02-09 00:00:00-05:00,FCBC,0.29
18668,2023-02-09 00:00:00-05:00,WSFS,0.15
18669,2023-02-09 00:00:00-05:00,AMP,1.25
18670,2023-02-09 00:00:00-05:00,MPX,0.14
18671,2023-02-09 00:00:00-05:00,MWA,0.061
18672,2023-02-09 00:00:00-05:00,MPB,0.2
18673,2023-02-09 00:00:00-05:00,SBFG,0.125
18674,2023-02-09 00:00:00-05:00,JBHT,0.42
18675,2023-02-09 00:00:00-05:00,MSVB,0.06
18676,2023-02-09 00:00:00-05:00,AUB,0.3
18677,2023-02-09 00:00:00-05:00,USEG,0.023
18678,2023-02-09 00:00:00-05:00,TAIT,0.05
18679,2023-02-09 00:00:00-05:00,TSBK,0.23
18680,2023-02-09 00:00:00-05:00,SCHW,0.25
18681,2023-02-09 00:00:00-05:00,SMBK,0.08
18682,2023-02-09 00:00:00-05:00,PAG,0.61
18683,2023-02-09 00:00:00-05:00,NXST,1.35
18684,2023-02-09 00:00:00-05:00,EBMT,0.138
18685,2023-02-09 00:00:00-05:00,BSET,0.16
18686,2023-02-09 00:00:00-05:00,BPRN,0.3
18687,2023-02-09 00:00:00-05:00,BFIN,0.1
18688,2023-02-09 00:00:00-05:00,BRKL,0.135
18689,2023-02-09 00:00:00-05:00,RES,0.04
18690,2023-02-09 00:00:00-05:00,DCI,0.23
18691,2023-02-10 00:00:00-05:00,GGN,0.03
18692,2023-02-10 00:00:00-05:00,KMPR,0.31
18693,2023-02-10 00:00:00-05:00,CLB,0.01
18694,2023-02-10 00:00:00-05:00,GROW,0.008
18695,2023-02-10 00:00:00-05:00,GWW,1.72
18696,2023-02-10 00:00:00-05:00,TTEK,0.046
18697,2023-02-10 00:00:00-05:00,AAPL,0.23
18698,2023-02-10 00:00:00-05:00,LAZ,0.5
18699,2023-02-10 00:00:00-05:00,MUR,0.275
18700,2023-02-10 00:00:00-05:00,AMTB,0.09
18701,2023-02-10 00:00:00-05:00,GLU,0.1
18702,2023-02-10 00:00:00-05:00,ERC,0.069
18703,2023-02-10 00:00:00-05:00,SIEGY,2.269
18704,2023-02-10 00:00:00-05:00,F,0.8
18705,2023-02-10 00:00:00-05:00,TECH,0.08
18706,2023-02-10 00:00:00-05:00,EAD,0.051
18707,2023-02-10 00:00:00-05:00,CMS,0.488
18708,2023-02-10 00:00:00-05:00,UI,0.6
18709,2023-02-10 00:00:00-05:00,BWFG,0.2
18710,2023-02-10 00:00:00-05:00,JHG,0.39
18711,2023-02-10 00:00:00-05:00,GCBC,0.07
18712,2023-02-10 00:00:00-05:00,X,0.05
18713,2023-02-10 00:00:00-05:00,LSTR,0.3
18714,2023-02-10 00:00:00-05:00,CEV,0.037
18715,2023-02-10 00:00:00-05:00,JEF,0.3
18716,2023-02-10 00:00:00-05:00,WVFC,0.1
18717,2023-02-10 00:00:00-05:00,KLAC,1.3
18718,2023-02-10 00:00:00-05:00,ERH,0.074
18719,2023-02-10 00:00:00-05:00,EVV,0.1
18720,2023-02-10 00:00:00-05:00,SBRA,0.3
18721,2023-02-13 00:00:00-05:00,XOM,0.91
18722,2023-02-13 00:00:00-05:00,INN,0.04
18723,2023-02-13 00:00:00-05:00,PCAR,0.25
18724,2023-02-13 00:00:00-05:00,DLB,0.27
18725,2023-02-13 00:00:00-05:00,GWRS,0.025
18726,2023-02-13 00:00:00-05:00,CIVB,0.14
18727,2023-02-13 00:00:00-05:00,MSEX,0.313
18728,2023-02-13 00:00:00-05:00,MRBK,0.125
18729,2023-02-13 00:00:00-05:00,MSA,0.46
18730,2023-02-13 00:00:00-05:00,VLO,1.02
18731,2023-02-13 00:00:00-05:00,BKH,0.625
18732,2023-02-13 00:00:00-05:00,OTTR,0.438
18733,2023-02-13 00:00:00-05:00,FCFS,0.33
18734,2023-02-13 00:00:00-05:00,RGA,0.8
18735,2023-02-13 00:00:00-05:00,JRSH,0.05
18736,2023-02-13 00:00:00-05:00,BOKF,0.54
18737,2023-02-13 00:00:00-05:00,KMT,0.2
18738,2023-02-13 00:00:00-05:00,COP,0.51
18739,2023-02-13 00:00:00-05:00,SCCO,0.98909
18740,2023-02-13 00:00:00-05:00,WEC,0.78
18741,2023-02-13 00:00:00-05:00,ARCB,0.12
18742,2023-02-13 00:00:00-05:00,LNN,0.34
18743,2023-02-13 00:00:00-05:00,DMF,0.021
18744,2023-02-13 00:00:00-05:00,HP,0.485
18745,2023-02-13 00:00:00-05:00,SGC,0.14
18746,2023-02-13 00:00:00-05:00,PROV,0.14
18747,2023-02-14 00:00:00-05:00,CF,0.4
18748,2023-02-14 00:00:00-05:00,JBL,0.08
18749,2023-02-14 00:00:00-05:00,SWX,0.62
18750,2023-02-14 00:00:00-05:00,CRF,0.117
18751,2023-02-14 00:00:00-05:00,FAT,0.078038
18752,2023-02-14 00:00:00-05:00,IBOC,0.63
18753,2023-02-14 00:00:00-05:00,CHD,0.273
18754,2023-02-14 00:00:00-05:00,TGT,1.08
18755,2023-02-14 00:00:00-05:00,BFST,0.12
18756,2023-02-14 00:00:00-05:00,AIT,0.35
18757,2023-02-14 00:00:00-05:00,ARR,0.5
18758,2023-02-14 00:00:00-05:00,CBFV,0.25
18759,2023-02-14 00:00:00-05:00,KR,0.26
18760,2023-02-14 00:00:00-05:00,CTAS,0.2875
18761,2023-02-14 00:00:00-05:00,EML,0.11
18762,2023-02-14 00:00:00-05:00,SIGI,0.3
18763,2023-02-14 00:00:00-05:00,LARK,0.2
18764,2023-02-14 00:00:00-05:00,ESQ,0.1
18765,2023-02-14 00:00:00-05:00,CLM,0.123
18766,2023-02-14 00:00:00-05:00,AGCO,0.24
18767,2023-02-14 00:00:00-05:00,POWL,0.263
18768,2023-02-14 00:00:00-05:00,ED,0.81
18769,2023-02-14 00:00:00-05:00,AMGN,2.13
18770,2023-02-14 00:00:00-05:00,SMBC,0.21
18771,2023-02-14 00:00:00-05:00,WY,0.9
18772,2023-02-14 00:00:00-05:00,BKOR,0.08
18773,2023-02-14 00:00:00-05:00,SMP,0.29
18774,2023-02-14 00:00:00-05:00,HOMB,0.18
18775,2023-02-14 00:00:00-05:00,LAKE,0.03
18776,2023-02-14 00:00:00-05:00,AFG,4.0
18777,2023-02-14 00:00:00-05:00,ENB,0.666
18778,2023-02-14 00:00:00-05:00,AFL,0.42
18779,2023-02-14 00:00:00-05:00,LLY,1.13
18780,2023-02-14 00:00:00-05:00,ALE,0.678
18781,2023-02-14 00:00:00-05:00,MMS,0.28
18782,2023-02-14 00:00:00-05:00,FMBH,0.23
18783,2023-02-15 00:00:00-05:00,BHB,0.26
18784,2023-02-15 00:00:00-05:00,OSK,0.41
18785,2023-02-15 00:00:00-05:00,PSMT,0.46
18786,2023-02-15 00:00:00-05:00,BG,0.625
18787,2023-02-15 00:00:00-05:00,MPC,0.75
18788,2023-02-15 00:00:00-05:00,WBA,0.48
18789,2023-02-15 00:00:00-05:00,IVZ,0.188
18790,2023-02-15 00:00:00-05:00,AMG,0.01
18791,2023-02-15 00:00:00-05:00,MTX,0.05
18792,2023-02-15 00:00:00-05:00,CIK,0.023
18793,2023-02-15 00:00:00-05:00,SXC,0.08
18794,2023-02-15 00:00:00-05:00,DHY,0.016
18795,2023-02-15 00:00:00-05:00,CVX,1.51
18796,2023-02-15 00:00:00-05:00,SBSI,0.35
18797,2023-02-15 00:00:00-05:00,IBCP,0.23
18798,2023-02-15 00:00:00-05:00,ZION,0.41
18799,2023-02-15 00:00:00-05:00,BHLB,0.18
18800,2023-02-15 00:00:00-05:00,HTBI,0.1
18801,2023-02-15 00:00:00-05:00,MSFT,0.68
18802,2023-02-15 00:00:00-05:00,CNP,0.19
18803,2023-02-16 00:00:00-05:00,HCI,0.4
18804,2023-02-16 00:00:00-05:00,GLV,0.06
18805,2023-02-16 00:00:00-05:00,MMM,1.254181
18806,2023-02-16 00:00:00-05:00,AVA,0.46
18807,2023-02-16 00:00:00-05:00,PBI,0.05
18808,2023-02-16 00:00:00-05:00,FHB,0.26
18809,2023-02-16 00:00:00-05:00,FTF,0.06
18810,2023-02-16 00:00:00-05:00,IMBBY,0.592
18811,2023-02-16 00:00:00-05:00,HSY,1.036
18812,2023-02-16 00:00:00-05:00,IP,0.463
18813,2023-02-16 00:00:00-05:00,PPG,0.62
18814,2023-02-16 00:00:00-05:00,GOOD,0.1
18815,2023-02-16 00:00:00-05:00,SHBI,0.12
18816,2023-02-16 00:00:00-05:00,HRZN,0.11
18817,2023-02-16 00:00:00-05:00,VFL,0.045
18818,2023-02-16 00:00:00-05:00,FDBC,0.36
18819,2023-02-16 00:00:00-05:00,BP,0.397
18820,2023-02-16 00:00:00-05:00,LAND,0.046
18821,2023-02-16 00:00:00-05:00,MSCI,1.38
18822,2023-02-16 00:00:00-05:00,GEN,0.125
18823,2023-02-16 00:00:00-05:00,CTSH,0.29
18824,2023-02-16 00:00:00-05:00,KKR,0.155
18825,2023-02-16 00:00:00-05:00,CSL,0.75
18826,2023-02-16 00:00:00-05:00,GLQ,0.06
18827,2023-02-16 00:00:00-05:00,WAL,0.36
18828,2023-02-16 00:00:00-05:00,MTG,0.1
18829,2023-02-16 00:00:00-05:00,PHX,0.023
18830,2023-02-16 00:00:00-05:00,MAC,0.17
18831,2023-02-16 00:00:00-05:00,ATO,0.74
18832,2023-02-16 00:00:00-05:00,BEBE,0.02
18833,2023-02-16 00:00:00-05:00,CNR,1.1
18834,2023-02-16 00:00:00-05:00,DUK,1.005
18835,2023-02-16 00:00:00-05:00,MSBI,0.3
18836,2023-02-16 00:00:00-05:00,CNOB,0.155
18837,2023-02-16 00:00:00-05:00,GLO,0.048
18838,2023-02-16 00:00:00-05:00,TER,0.11
18839,2023-02-16 00:00:00-05:00,CEIX,1.1
18840,2023-02-16 00:00:00-05:00,DHT,0.38
18841,2023-02-16 00:00:00-05:00,AEIS,0.1
18842,2023-02-16 00:00:00-05:00,HWKN,0.15
18843,2023-02-16 00:00:00-05:00,LTC,0.19
18844,2023-02-16 00:00:00-05:00,TEL,0.56
18845,2023-02-16 00:00:00-05:00,PETS,0.3
18846,2023-02-16 00:00:00-05:00,EMR,0.52
18847,2023-02-17 00:00:00-05:00,CABO,2.85
18848,2023-02-17 00:00:00-05:00,SO,0.68
18849,2023-02-17 00:00:00-05:00,CHCT,0.448
18850,2023-02-17 00:00:00-05:00,ENR,0.3
18851,2023-02-17 00:00:00-05:00,PRU,1.25
18852,2023-02-17 00:00:00-05:00,NHTC,0.2
18853,2023-02-17 00:00:00-05:00,PATK,0.3
18854,2023-02-17 00:00:00-05:00,JNJ,1.13
18855,2023-02-17 00:00:00-05:00,FCO,0.07
18856,2023-02-17 00:00:00-05:00,CNA,1.62
18857,2023-02-17 00:00:00-05:00,EQT,0.15
18858,2023-02-17 00:00:00-05:00,HIW,0.5
18859,2023-02-17 00:00:00-05:00,PSX,1.05
18860,2023-02-17 00:00:00-05:00,MUSA,0.37
18861,2023-02-17 00:00:00-05:00,CNXN,0.08
18862,2023-02-17 00:00:00-05:00,SPXCY,0.1212
18863,2023-02-17 00:00:00-05:00,GNE,0.075
18864,2023-02-17 00:00:00-05:00,IAF,0.13
18865,2023-02-17 00:00:00-05:00,TKR,0.31
18866,2023-02-17 00:00:00-05:00,MCHP,0.358
18867,2023-02-17 00:00:00-05:00,SPB,0.42
18868,2023-02-17 00:00:00-05:00,WWD,0.22
18869,2023-02-17 00:00:00-05:00,ROK,1.18
18870,2023-02-17 00:00:00-05:00,CE,0.7
18871,2023-02-17 00:00:00-05:00,NDSN,0.65
18872,2023-02-17 00:00:00-05:00,IFNNY,0.332
18873,2023-02-17 00:00:00-05:00,DLX,0.3
18874,2023-02-17 00:00:00-05:00,UPS,1.62
18875,2023-02-17 00:00:00-05:00,HNNA,0.138
18876,2023-02-17 00:00:00-05:00,R,0.62
18877,2023-02-17 00:00:00-05:00,AWR,0.398
18878,2023-02-17 00:00:00-05:00,NATH,0.5
18879,2023-02-17 00:00:00-05:00,KLBAY,0.11
18880,2023-02-17 00:00:00-05:00,DX,0.13
18881,2023-02-17 00:00:00-05:00,PRI,0.65
18882,2023-02-17 00:00:00-05:00,FAX,0.028
18883,2023-02-17 00:00:00-05:00,SNMCY,0.229
18884,2023-02-21 00:00:00-05:00,ENX,0.03
18885,2023-02-21 00:00:00-05:00,XYL,0.33
18886,2023-02-21 00:00:00-05:00,ARMK,0.079422
18887,2023-02-21 00:00:00-05:00,YUM,0.605
18888,2023-02-21 00:00:00-05:00,CG,0.325
18889,2023-02-21 00:00:00-05:00,EIM,0.035
18890,2023-02-21 00:00:00-05:00,EVM,0.031
18891,2023-02-21 00:00:00-05:00,BBSEY,0.361
18892,2023-02-21 00:00:00-05:00,EFX,0.39
18893,2023-02-21 00:00:00-05:00,SON,0.49
18894,2023-02-21 00:00:00-05:00,BCC,0.15
18895,2023-02-21 00:00:00-05:00,L,0.063
18896,2023-02-21 00:00:00-05:00,GSL,0.375
18897,2023-02-21 00:00:00-05:00,AUDC,0.18
18898,2023-02-22 00:00:00-05:00,SNA,1.62
18899,2023-02-22 00:00:00-05:00,DFS,0.6
18900,2023-02-22 00:00:00-05:00,B,0.16
18901,2023-02-22 00:00:00-05:00,BRN,0.015
18902,2023-02-22 00:00:00-05:00,LH,0.618557
18903,2023-02-22 00:00:00-05:00,TPX,0.11
18904,2023-02-22 00:00:00-05:00,TRI,0.508827
18905,2023-02-22 00:00:00-05:00,LLESY,0.034
18906,2023-02-22 00:00:00-05:00,LFUS,0.6
18907,2023-02-22 00:00:00-05:00,MAS,0.285
18908,2023-02-22 00:00:00-05:00,GFF,0.1
18909,2023-02-22 00:00:00-05:00,EQC,4.25
18910,2023-02-22 00:00:00-05:00,AMAT,0.26
18911,2023-02-22 00:00:00-05:00,MTRN,0.125
18912,2023-02-22 00:00:00-05:00,HE,0.36
18913,2023-02-23 00:00:00-05:00,HON,1.03
18914,2023-02-23 00:00:00-05:00,CDW,0.59
18915,2023-02-23 00:00:00-05:00,AGLXY,0.055
18916,2023-02-23 00:00:00-05:00,BAX,0.29
18917,2023-02-23 00:00:00-05:00,BMI,0.225
18918,2023-02-23 00:00:00-05:00,MCO,0.77
18919,2023-02-23 00:00:00-05:00,MGA,0.46
18920,2023-02-23 00:00:00-05:00,GSK,0.34
18921,2023-02-23 00:00:00-05:00,PDM,0.21
18922,2023-02-23 00:00:00-05:00,NBHC,0.25
18923,2023-02-23 00:00:00-05:00,CMI,1.57
18924,2023-02-23 00:00:00-05:00,SPGI,0.9
18925,2023-02-23 00:00:00-05:00,HEES,0.275
18926,2023-02-23 00:00:00-05:00,CBT,0.37
18927,2023-02-23 00:00:00-05:00,USLM,0.04
18928,2023-02-23 00:00:00-05:00,OGS,0.65
18929,2023-02-23 00:00:00-05:00,WAB,0.17
18930,2023-02-23 00:00:00-05:00,RHI,0.48
18931,2023-02-23 00:00:00-05:00,MAR,0.4
18932,2023-02-23 00:00:00-05:00,CSPI,0.015
18933,2023-02-23 00:00:00-05:00,WAFD,0.25
18934,2023-02-23 00:00:00-05:00,CC,0.25
18935,2023-02-23 00:00:00-05:00,FXNC,0.15
18936,2023-02-23 00:00:00-05:00,SMG,0.66
18937,2023-02-23 00:00:00-05:00,VOYA,0.2
18938,2023-02-23 00:00:00-05:00,FTV,0.07
18939,2023-02-23 00:00:00-05:00,BCS,0.244
18940,2023-02-23 00:00:00-05:00,STE,0.47
18941,2023-02-23 00:00:00-05:00,AZN,0.985
18942,2023-02-23 00:00:00-05:00,EVR,0.72
18943,2023-02-23 00:00:00-05:00,UL,0.457
18944,2023-02-23 00:00:00-05:00,FBP,0.14
18945,2023-02-23 00:00:00-05:00,HII,1.24
18946,2023-02-24 00:00:00-05:00,EKTAY,0.118
18947,2023-02-24 00:00:00-05:00,HNI,0.32
18948,2023-02-24 00:00:00-05:00,SHW,0.605
18949,2023-02-24 00:00:00-05:00,ADI,0.86
18950,2023-02-24 00:00:00-05:00,RUSHA,0.14
18951,2023-02-24 00:00:00-05:00,AIZ,0.7
18952,2023-02-24 00:00:00-05:00,KELYA,0.075
18953,2023-02-24 00:00:00-05:00,EXC,0.36
18954,2023-02-24 00:00:00-05:00,CATY,0.34
18955,2023-02-24 00:00:00-05:00,NOC,1.73
18956,2023-02-24 00:00:00-05:00,NUS,0.39
18957,2023-02-24 00:00:00-05:00,KELYB,0.075
18958,2023-02-24 00:00:00-05:00,TSCO,1.03
18959,2023-02-24 00:00:00-05:00,CHE,0.38
18960,2023-02-24 00:00:00-05:00,HESAY,0.373
18961,2023-02-24 00:00:00-05:00,BDORY,0.0775
18962,2023-02-24 00:00:00-05:00,MHGVY,0.166
18963,2023-02-24 00:00:00-05:00,BC,0.4
18964,2023-02-24 00:00:00-05:00,CMWAY,1.449
18965,2023-02-24 00:00:00-05:00,MKSI,0.22
18966,2023-02-24 00:00:00-05:00,WFAFY,0.303
18967,2023-02-24 00:00:00-05:00,RUSHB,0.14
18968,2023-02-24 00:00:00-05:00,RDN,0.225
18969,2023-02-24 00:00:00-05:00,MTDR,0.15
18970,2023-02-24 00:00:00-05:00,ANSLY,0.804
18971,2023-02-27 00:00:00-05:00,CFR,0.87
18972,2023-02-27 00:00:00-05:00,POWI,0.19
18973,2023-02-27 00:00:00-05:00,AGNC,0.12
18974,2023-02-27 00:00:00-05:00,EL,0.66
18975,2023-02-27 00:00:00-05:00,NWL,0.23
18976,2023-02-27 00:00:00-05:00,CSX,0.11
18977,2023-02-27 00:00:00-05:00,DAC,0.75
18978,2023-02-27 00:00:00-05:00,EVTC,0.05
18979,2023-02-27 00:00:00-05:00,NEE,0.468
18980,2023-02-27 00:00:00-05:00,SWKS,0.62
18981,2023-02-27 00:00:00-05:00,AMKR,0.075
18982,2023-02-27 00:00:00-05:00,DOW,0.7
18983,2023-02-27 00:00:00-05:00,BOH,0.7
18984,2023-02-27 00:00:00-05:00,ALL,0.89
18985,2023-02-27 00:00:00-05:00,MLAB,0.16
18986,2023-02-27 00:00:00-05:00,KEY,0.205
18987,2023-02-27 00:00:00-05:00,FCNCA,0.75
18988,2023-02-27 00:00:00-05:00,PFIS,0.41
18989,2023-02-27 00:00:00-05:00,ARKR,0.125
18990,2023-02-27 00:00:00-05:00,GOGL,0.2
18991,2023-02-27 00:00:00-05:00,SLG,0.271
18992,2023-02-27 00:00:00-05:00,GLW,0.28
18993,2023-02-27 00:00:00-05:00,UNP,1.3
18994,2023-02-27 00:00:00-05:00,KNSL,0.14
18995,2023-02-27 00:00:00-05:00,ADC,0.24
18996,2023-02-27 00:00:00-05:00,CPF,0.26
18997,2023-02-27 00:00:00-05:00,BAM,0.32
18998,2023-02-27 00:00:00-05:00,MFC,0.268
18999,2023-02-27 00:00:00-05:00,DD,0.36
19000,2023-02-27 00:00:00-05:00,MARPS,0.159
19001,2023-02-27 00:00:00-05:00,DOV,0.505
19002,2023-02-27 00:00:00-05:00,SBLK,0.6
19003,2023-02-27 00:00:00-05:00,APLE,0.08
19004,2023-02-27 00:00:00-05:00,HLT,0.15
19005,2023-02-27 00:00:00-05:00,STAG,0.123
19006,2023-02-27 00:00:00-05:00,FDS,0.89
19007,2023-02-27 00:00:00-05:00,AVIFY,0.123
19008,2023-02-27 00:00:00-05:00,FSUGY,1.034
19009,2023-02-27 00:00:00-05:00,LOB,0.03
19010,2023-02-27 00:00:00-05:00,WELL,0.61
19011,2023-02-27 00:00:00-05:00,CBOE,0.5
19012,2023-02-27 00:00:00-05:00,HUBB,1.12
19013,2023-02-27 00:00:00-05:00,RLI,0.13
19014,2023-02-27 00:00:00-05:00,YORW,0.203
19015,2023-02-27 00:00:00-05:00,GOLD,0.1
19016,2023-02-27 00:00:00-05:00,EPR,0.275
19017,2023-02-28 00:00:00-05:00,AVT,0.29
19018,2023-02-28 00:00:00-05:00,TRMK,0.23
19019,2023-02-28 00:00:00-05:00,BWA,0.149648
19020,2023-02-28 00:00:00-05:00,IBKR,0.1
19021,2023-02-28 00:00:00-05:00,WTS,0.3
19022,2023-02-28 00:00:00-05:00,PINC,0.21
19023,2023-02-28 00:00:00-05:00,MOFG,0.243
19024,2023-02-28 00:00:00-05:00,SAFT,0.9
19025,2023-02-28 00:00:00-05:00,FF,0.06
19026,2023-02-28 00:00:00-05:00,BLMN,0.24
19027,2023-02-28 00:00:00-05:00,PII,0.65
19028,2023-02-28 00:00:00-05:00,SLF,0.53
19029,2023-02-28 00:00:00-05:00,ASH,0.335
19030,2023-02-28 00:00:00-05:00,SB,0.05
19031,2023-02-28 00:00:00-05:00,AVY,0.75
19032,2023-02-28 00:00:00-05:00,AEM,0.4
19033,2023-02-28 00:00:00-05:00,ONB,0.14
19034,2023-02-28 00:00:00-05:00,WEN,0.25
19035,2023-02-28 00:00:00-05:00,ESI,0.08
19036,2023-02-28 00:00:00-05:00,UFPI,0.25
19037,2023-02-28 00:00:00-05:00,NPO,0.29
19038,2023-02-28 00:00:00-05:00,O,0.255
19039,2023-02-28 00:00:00-05:00,LFVN,0.03
19040,2023-02-28 00:00:00-05:00,EIG,0.26
19041,2023-02-28 00:00:00-05:00,JNPR,0.22
19042,2023-02-28 00:00:00-05:00,MCK,0.54
19043,2023-02-28 00:00:00-05:00,WLK,0.357
19044,2023-02-28 00:00:00-05:00,IPG,0.31
19045,2023-02-28 00:00:00-05:00,MVBF,0.17
19046,2023-02-28 00:00:00-05:00,ZEUS,0.125
19047,2023-02-28 00:00:00-05:00,SF,0.36
19048,2023-02-28 00:00:00-05:00,FFBC,0.23
19049,2023-02-28 00:00:00-05:00,GPI,0.45
19050,2023-02-28 00:00:00-05:00,NPK,4.0
19051,2023-02-28 00:00:00-05:00,ODFL,0.2
19052,2023-02-28 00:00:00-05:00,NBTB,0.3
19053,2023-02-28 00:00:00-05:00,MCRI,5.0
19054,2023-02-28 00:00:00-05:00,LCNB,0.21
19055,2023-02-28 00:00:00-05:00,APEMY,0.533
19056,2023-02-28 00:00:00-05:00,LMT,3.0
19057,2023-02-28 00:00:00-05:00,NNI,0.26
19058,2023-02-28 00:00:00-05:00,TAC,0.041
19059,2023-02-28 00:00:00-05:00,PRGS,0.175
19060,2023-02-28 00:00:00-05:00,PAHC,0.12
19061,2023-02-28 00:00:00-05:00,IR,0.02
19062,2023-02-28 00:00:00-05:00,UHS,0.2
19063,2023-02-28 00:00:00-05:00,METC,0.125
19064,2023-02-28 00:00:00-05:00,VIRT,0.24
19065,2023-02-28 00:00:00-05:00,HQI,0.06
19066,2023-02-28 00:00:00-05:00,EA,0.19
19067,2023-02-28 00:00:00-05:00,PBF,0.2
19068,2023-02-28 00:00:00-05:00,AMCR,0.123
19069,2023-02-28 00:00:00-05:00,CCNE,0.175
19070,2023-02-28 00:00:00-05:00,FOXA,0.25
19071,2023-02-28 00:00:00-05:00,TSN,0.48
19072,2023-02-28 00:00:00-05:00,TW,0.09
19073,2023-02-28 00:00:00-05:00,CTVA,0.15
19074,2023-02-28 00:00:00-05:00,SSNC,0.2
19075,2023-02-28 00:00:00-05:00,CRK,0.125
19076,2023-02-28 00:00:00-05:00,CCS,0.23
19077,2023-02-28 00:00:00-05:00,RCKY,0.155
